|024040100415448241KD|,|SARUNG TANGAN STERIL NON POWDER NO 8 (GAMEX)|,|2021|,|024040100415448241KD2021D0230M|,13-04-2021 10:14:04,13-04-2021 10:14:04,|1010401006|,|1.010.545|,400,|PCS|,|PT KARINDO ALKESTRON+2|,|00427/PO/PPO/04/2021|,|M02|,12500,,| |
|024040100415448241KD|,|OKSIGEN TABUNG 1M3 (O2)|,|2021|,|024040100415448241KD2021D0231M|,13-04-2021 10:51:04,13-04-2021 10:51:04,|1010401003|,|06114780|,20,|TABUNG|,|PT ANEKA GAS INDUSTRI. TBK+2|,|00430/PO/PPO/04/2021|,|M02|,20900,,| |
|024040100415448241KD|,|OKSIGEN LIQUID (O2)|,|2021|,|024040100415448241KD2021D0232M|,13-04-2021 10:52:39,13-04-2021 10:52:39,|1010401001|,|6.010.004|,3324,|LITER|,|PT ANEKA GAS INDUSTRI. TBK+2|,|00433/PO/PPO/04/2021|,|M02|,3630,,| |
|024040100415448241KD|,|SETIRIZIN (LERZIN) 60 ML|,|2021|,|024040100415448241KD2021D0233M|,13-04-2021 11:01:00,13-04-2021 11:01:00,|1010401001|,|022827520|,10,|FLS|,|PT. LAWSIM ZECHA+4|,|00436/PO/XPO/04/2021|,|M02|,5500,,| |
|024040100415448241KD|,|METRONIDAZOL SYRUP|,|2021|,|024040100415448241KD2021D0234M|,13-04-2021 11:01:00,13-04-2021 11:01:00,|1010401001|,|0234510200|,5,|BOTOL|,|PT. LAWSIM ZECHA+4|,|00436/PO/XPO/04/2021|,|M02|,6600,,| |
|024040100415448241KD|,|AMOKSISILIN TABLET 500 MG|,|2021|,|024040100415448241KD2021D0235M|,13-04-2021 11:01:00,13-04-2021 11:01:00,|1010401002|,|8.010.011|,1000,|TABLET|,|PT. LAWSIM ZECHA+4|,|00436/PO/XPO/04/2021|,|M02|,385,,| |
|024040100415448241KD|,|SEFADROKSIL KAPS/TAB 500 MG|,|2021|,|024040100415448241KD2021D0236M|,13-04-2021 11:01:00,13-04-2021 11:01:00,|1010401004|,|2.040.022|,500,|TABLET|,|PT. LAWSIM ZECHA+4|,|00436/PO/XPO/04/2021|,|M02|,770,,| |
|024040100415448241KD|,|XYLENE 4 LTR|,|2021|,|024040100415448241KD2021D0237M|,13-04-2021 11:14:28,13-04-2021 11:14:28,|1010401001|,|30200411|,3,|BOTOL|,|PT. MULTIREDJEKI KITA+2|,|00440/PO/PPO/04/2021|,|M02|,1361250,,| |
|024040100415448241KD|,|LARUTAN MENGANDUNG ASAM AMINO (ASAM AMINO 6%. MENGANDUNG TAURINE 0.24 GR/L) : AMINOSTERIL INFANT 6%|,|2021|,|024040100415448241KD2021D0238M|,13-04-2021 11:31:00,13-04-2021 11:31:00,|1010401001|,|AA.016|,80,|FLS|,|PT. ANUGERAH PHARMINDO LESTARI+4|,|00443/PO/XPO/04/2021|,|M02|,39000,,| |
|024040100415448241KD|,|CATHETER PIGTAIL 12 FR|,|2021|,|024040100415448241KD2021D0239M|,13-04-2021 12:01:08,13-04-2021 12:01:08,|1010401006|,|012363|,5,|PCS|,|PT SINAR MULIA INDOMEDIKA+1|,|00450/PO/PPO/04/2021|,|M02|,1925000,,| |
|024040100415448241KD|,|ASAM FUSIDAT KRIM 2% 100 MG / 5 G (FUCILEX)|,|2021|,|024040100415448241KD2021D0240M|,13-04-2021 12:38:07,13-04-2021 12:38:07,|1010401005|,|CF.879|,45,|TUBE|,|PT KIMIA FARMA TRADING & DISTRIBUTION+1|,|00454/PO/PPO/04/2021|,|M02|,7150,,| |
|024040100415448241KD|,|KARVEDILOL 6.25 MG TAB (GENERIK)|,|2021|,|024040100415448241KD2021D0241M|,13-04-2021 12:38:07,13-04-2021 12:38:07,|1010401002|,|020200230|,9300,|TAB|,|PT KIMIA FARMA TRADING & DISTRIBUTION+1|,|00454/PO/PPO/04/2021|,|M02|,1309,,| |
|024040100415448241KD|,|OAT KDT DOSIS HARIAN DONASI|,|2021|,|024040100415448241KD2021D0242M|,13-04-2021 13:27:00,13-04-2021 13:27:00,|1010401002|,|023713421|,100,|PAKET|,|SUDINKES+5|,|00461/PO/XPO/04/2021|,|M04|,409461,,| |
|024040100415448241KD|,|OAT KDT KATEGORI ANAK DONASI|,|2021|,|024040100415448241KD2021D0243M|,13-04-2021 13:27:00,13-04-2021 13:27:00,|1010401002|,|2.030.015|,100,|PAKET|,|SUDINKES+5|,|00461/PO/XPO/04/2021|,|M04|,248120,,| |
|024040100415448241KD|,|ETAMBUTOL 400 MG TAB (MDR) DONASI|,|2021|,|024040100415448241KD2021D0244M|,13-04-2021 13:34:00,13-04-2021 13:34:00,|1010401002|,|2.100.003|,31584,|TABLET|,|SUDINKES+5|,|00464/PO/XPO/04/2021|,|M04|,452,,| |
|024040100415448241KD|,|PIRAZINAMID 500 MG TAB (MDR) DONASI|,|2021|,|024040100415448241KD2021D0245M|,13-04-2021 13:34:00,13-04-2021 13:34:00,|1010401002|,|2.100.007|,49056,|TABLET|,|SUDINKES+5|,|00464/PO/XPO/04/2021|,|M04|,328,,| |
|024040100415448241KD|,|LEVOFLOKSASIN 100 MG (MDR) DONASI|,|2021|,|024040100415448241KD2021D0246M|,13-04-2021 13:34:00,13-04-2021 13:34:00,|1010401002|,|020300139|,1600,|TAB|,|SUDINKES+5|,|00464/PO/XPO/04/2021|,|M04|,1898,,| |
|024040100415448241KD|,|LEVOFLOKSASIN 250 MG TAB (MDR) DONASI|,|2021|,|024040100415448241KD2021D0247M|,13-04-2021 13:34:00,13-04-2021 13:34:00,|1010401002|,|2.100.006|,73000,|TABLET|,|SUDINKES+5|,|00464/PO/XPO/04/2021|,|M04|,493,,| |
|024040100415448241KD|,|MOKSIFLOKSASIN 400 MG TAB (MDR) (DONASI)|,|2021|,|024040100415448241KD2021D0248M|,13-04-2021 13:34:00,13-04-2021 13:34:00,|1010401002|,|2.100.011|,4600,|TABLET|,|SUDINKES+5|,|00464/PO/XPO/04/2021|,|M04|,4303,,| |
|024040100415448241KD|,|ETIONAMID TAB 250 MG (MDR) (DONASI)|,|2021|,|024040100415448241KD2021D0249M|,13-04-2021 13:34:00,13-04-2021 13:34:00,|1010401002|,|2.100.004|,58100,|TABLET|,|SUDINKES+5|,|00464/PO/XPO/04/2021|,|M04|,1475,,| |
|024040100415448241KD|,|SIKLOSERIN KAPS 125 MG (MDR) DONASI|,|2021|,|024040100415448241KD2021D0250M|,13-04-2021 13:34:00,13-04-2021 13:34:00,|1010401002|,|237134211|,3600,|TAB|,|SUDINKES+5|,|00464/PO/XPO/04/2021|,|M04|,13165,,| |
|024040100415448241KD|,|SIKLOSERIN KAPS 250 MG (MDR) DONASI|,|2021|,|024040100415448241KD2021D0251M|,13-04-2021 13:34:00,13-04-2021 13:34:00,|1010401002|,|2.100.002|,65700,|CAPSUL|,|SUDINKES+5|,|00464/PO/XPO/04/2021|,|M04|,4142,,| |
|024040100415448241KD|,|ASAM PARA AMINOSALISILAT 9.2 G (PAS ACID) (MDR) DONASI|,|2021|,|024040100415448241KD2021D0252M|,13-04-2021 13:34:00,13-04-2021 13:34:00,|1010401004|,|092GR|,2000,|SACCH|,|SUDINKES+5|,|00464/PO/XPO/04/2021|,|M04|,20258,,| |
|024040100415448241KD|,|BEDAKUILIN FUMARAT 100 MG TAB (SIRTURO) MDR DONASI|,|2021|,|024040100415448241KD2021D0253M|,13-04-2021 13:34:00,13-04-2021 13:34:00,|1010401002|,|0321423|,20304,|TAB|,|SUDINKES+5|,|00464/PO/XPO/04/2021|,|M04|,34802,,| |
|024040100415448241KD|,|DELAMANID 50 MG TAB (MDR) DONASI|,|2021|,|024040100415448241KD2021D0254M|,13-04-2021 13:34:00,13-04-2021 13:34:00,|1010401002|,|37.02042018.3|,4910,|TAB|,|SUDINKES+5|,|00464/PO/XPO/04/2021|,|M04|,40100,,| |
|024040100415448241KD|,|LINEZOLID 600 MG TAB (ZOLID) MDR (DONASI)|,|2021|,|024040100415448241KD2021D0255M|,13-04-2021 13:34:00,13-04-2021 13:34:00,|1010401002|,|032179658|,4650,|TAB|,|SUDINKES+5|,|00464/PO/XPO/04/2021|,|M04|,11642,,| |
|024040100415448241KD|,|KLOFAZIMIN 100 MG TAB (LAMPRENE) MDR (DONASI)|,|2021|,|024040100415448241KD2021D0256M|,13-04-2021 13:34:00,13-04-2021 13:34:00,|1010401002|,|03217845|,16200,|TAB|,|SUDINKES+5|,|00464/PO/XPO/04/2021|,|M04|,8321,,| |
|024040100415448241KD|,|KLOFAZIMIN 50 MG (LAMPRENE) MDR DONASI|,|2021|,|024040100415448241KD2021D0257M|,13-04-2021 13:34:00,13-04-2021 13:34:00,|1010401002|,|023713423|,800,|TAB|,|SUDINKES+5|,|00464/PO/XPO/04/2021|,|M04|,15162,,| |
|024040100415448241KD|,|ISONIAZID 300 MG TAB (MDR) DONASI|,|2021|,|024040100415448241KD2021D0258M|,13-04-2021 13:34:00,13-04-2021 13:34:00,|1010401002|,|2.37060917|,4032,|TAB|,|SUDINKES+5|,|00464/PO/XPO/04/2021|,|M04|,291,,| |
|024040100415448241KD|,|MASKER N95 M 1860 (3M) MDR DONASI|,|2021|,|024040100415448241KD2021D0259M|,13-04-2021 13:34:00,13-04-2021 13:34:00,|1010401006|,|01010242.1|,180,|PCS|,|SUDINKES+5|,|00464/PO/XPO/04/2021|,|M04|,23427,,| |
|024040100415448241KD|,|MASKER N95 S 1860 (3M) DONASI|,|2021|,|024040100415448241KD2021D0260M|,13-04-2021 13:34:00,13-04-2021 13:34:00,|1010401006|,|1.010.693|,200,|PCS|,|SUDINKES+5|,|00464/PO/XPO/04/2021|,|M04|,23427,,| |
|024040100415448241KD|,|ALINITY C SERIES ACID PROBE WASH|,|2021|,|024040100415448241KD2021D0261M|,13-04-2021 14:09:24,13-04-2021 14:09:24,|1010401001|,|024300051|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00465/PO/PPO/04/2021|,|M02|,11036520,,| |
|024040100415448241KD|,|KLOFAZIMIN 100 MG TAB (LAMPRENE) MDR (DONASI)|,|2021|,|024040100415448241KD2021D0262M|,13-04-2021 14:15:00,13-04-2021 14:15:00,|1010401002|,|03217845|,1000,|TAB|,|SUDINKES+5|,|00468/PO/XPO/04/2021|,|M04|,8321,,| |
|024040100415448241KD|,|LINEZOLID 600 MG TAB (ZOLID) MDR (DONASI)|,|2021|,|024040100415448241KD2021D0263M|,13-04-2021 14:15:00,13-04-2021 14:15:00,|1010401002|,|032179658|,1000,|TAB|,|SUDINKES+5|,|00468/PO/XPO/04/2021|,|M04|,1422,,| |
|024040100415448241KD|,|ARC AFP REAGENT 100T|,|2021|,|024040100415448241KD2021D0264M|,13-04-2021 14:21:58,13-04-2021 14:21:58,|1010401001|,|011236999|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00471/PO/PPO/04/2021|,|M02|,5899520,,| |
|024040100415448241KD|,|ARC CA 125 100T|,|2021|,|024040100415448241KD2021D0265M|,13-04-2021 14:21:58,13-04-2021 14:21:58,|1010401001|,|1.010.702.1|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00471/PO/PPO/04/2021|,|M02|,11204160,,| |
|024040100415448241KD|,|V-18 WIRE |,|2021|,|024040100415448241KD2021D0266M|,13-04-2021 14:29:38,13-04-2021 14:29:38,|1010401006|,|01.452271117|,1,|PCS|,|PT. NUGRA KARSERA+1|,|00473/PO/PPO/04/2021|,|M02|,2200000,,| |
|024040100415448241KD|,|IMAGER II BERN 4 F|,|2021|,|024040100415448241KD2021D0267M|,13-04-2021 14:29:38,13-04-2021 14:29:38,|1010401006|,|020200436|,1,|PCS|,|PT. NUGRA KARSERA+1|,|00473/PO/PPO/04/2021|,|M02|,462000,,| |
|024040100415448241KD|,|COVER ALL PLUS BOOT (HAZMAT) UKURAN L|,|2021|,|024040100415448241KD2021D0268M|,13-04-2021 14:37:20,13-04-2021 14:37:20,|1010401006|,|020700171|,2000,|PCS|,|PT. MUTIARA NUSANTARA GLOBALINDO+2|,|00475/PO/PPO/04/2021|,|M02|,95000,,| |
|024040100415448241KD|,|COVER ALL PLUS BOOT (HAZMAT) UKURAN M|,|2021|,|024040100415448241KD2021D0269M|,13-04-2021 14:37:20,13-04-2021 14:37:20,|1010401006|,|020700170|,2000,|PCS|,|PT. MUTIARA NUSANTARA GLOBALINDO+2|,|00475/PO/PPO/04/2021|,|M02|,95000,,| |
|024040100415448241KD|,|AMIKASIN INJ 500 MG/2ML (KF)|,|2021|,|024040100415448241KD2021D0270M|,13-04-2021 14:38:40,13-04-2021 14:38:40,|1010401004|,|8010213|,500,|AMP|,|PT KIMIA FARMA TRADING & DISTRIBUTION+1|,|00476/PO/PPO/04/2021|,|M02|,11176,,| |
|024040100415448241KD|,|ALINITY I TOTAL PSA CALIBRATOR|,|2021|,|024040100415448241KD2021D0271M|,13-04-2021 14:53:48,13-04-2021 14:53:48,|1010401001|,|024300053|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00481/PO/PPO/04/2021|,|M02|,2336400,,| |
|024040100415448241KD|,|ALINITY I STAT HIGH SENSITIVE TROPONIN.1 200T|,|2021|,|024040100415448241KD2021D0272M|,13-04-2021 14:53:48,13-04-2021 14:53:48,|1010401001|,|024300039|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00481/PO/PPO/04/2021|,|M02|,32464960,,| |
|024040100415448241KD|,|ALINITY I FREE T4 CALIBRATOR|,|2021|,|024040100415448241KD2021D0273M|,13-04-2021 14:53:48,13-04-2021 14:53:48,|1010401001|,|024300052|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00481/PO/PPO/04/2021|,|M02|,2263813.75,,| |
|024040100415448241KD|,|SITIKOLIN TAB 500 MG|,|2021|,|024040100415448241KD2021D0274M|,13-04-2021 14:59:55,13-04-2021 14:59:55,|1010401002|,|TC.812|,1200,|TABLET|,|PT. ANUGERAH PHARMINDO LESTARI+1|,|00483/PO/PPO/04/2021|,|M02|,4338,,| |
|024040100415448241KD|,|ALINITY C CHOLESTEROL REAGENT KIT|,|2021|,|024040100415448241KD2021D0275M|,13-04-2021 15:10:48,13-04-2021 15:10:48,|1010401001|,|024300057|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00488/PO/PPO/04/2021|,|M02|,14233560,,| |
|024040100415448241KD|,|ALINITY C CREATININE (ENZYMATIC) REAGENT KIT|,|2021|,|024040100415448241KD2021D0276M|,13-04-2021 15:10:48,13-04-2021 15:10:48,|1010401001|,|024300011|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00488/PO/PPO/04/2021|,|M02|,22978560,,| |
|024040100415448241KD|,|ALINITY C GLUCOSE REAGENT KIT|,|2021|,|024040100415448241KD2021D0277M|,13-04-2021 15:10:48,13-04-2021 15:10:48,|1010401001|,|024300056|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00488/PO/PPO/04/2021|,|M02|,9374552,,| |
|024040100415448241KD|,|ALINITY C UREA NITROGEN|,|2021|,|024040100415448241KD2021D0278M|,13-04-2021 15:10:48,13-04-2021 15:10:48,|1010401001|,|024300055|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00488/PO/PPO/04/2021|,|M02|,16156800,,| |
|024040100415448241KD|,|ALINITY C MULTICONSTITUENT CALIBRATOR|,|2021|,|024040100415448241KD2021D0279M|,13-04-2021 15:10:48,13-04-2021 15:10:48,|1010401001|,|024300054|,1,|KIT|,|PT ANDALAS PRIMA SENTOSA+2|,|00488/PO/PPO/04/2021|,|M02|,2421144,,| |
|024040100415448241KD|,|LAMIVUDINE 150 MG (3TC) (HIV) DONASI|,|2021|,|024040100415448241KD2021D0280M|,14-04-2021 11:23:00,14-04-2021 11:23:00,|1010401006|,|18.22052018|,1920,|TAB|,|SUDINKES+5|,|00499/PO/XPO/04/2021|,|M04|,1560,,| |
|024040100415448241KD|,|EFAVIRENZ TAB 600 MG (HIV) DONASI|,|2021|,|024040100415448241KD2021D0281M|,14-04-2021 11:23:00,14-04-2021 11:23:00,|1010401002|,|2.090.006|,1020,|TABLET|,|SUDINKES+5|,|00499/PO/XPO/04/2021|,|M04|,6630,,| |
|024040100415448241KD|,|NEVIRAPINE TAB 200 MG (HIV) DONASI|,|2021|,|024040100415448241KD2021D0282M|,14-04-2021 11:23:00,14-04-2021 11:23:00,|1010401002|,|2.070.019|,2820,|TAB|,|SUDINKES+5|,|00499/PO/XPO/04/2021|,|M04|,3058,,| |
|024040100415448241KD|,|TENOFOVIR 300 MG (HIV) DONASI|,|2021|,|024040100415448241KD2021D0283M|,14-04-2021 11:23:00,14-04-2021 11:23:00,|1010401002|,|2.090.014|,930,|TABLET|,|SUDINKES+5|,|00499/PO/XPO/04/2021|,|M04|,8424,,| |
|024040100415448241KD|,|LOPINAVIR 200MG + RITONAVIR (LPV) 50MG. TAB 250MG (ALUVIA) (DONASI)|,|2021|,|024040100415448241KD2021D0284M|,14-04-2021 11:23:00,14-04-2021 11:23:00,|1010401002|,|205001|,3600,|TAB|,|SUDINKES+5|,|00499/PO/XPO/04/2021|,|M04|,6600,,| |
|024040100415448241KD|,|LAMIVUDINE 150 MG + ZIDOVUDINE 300 MG (DUVIRAL) (HIV) DONASI|,|2021|,|024040100415448241KD2021D0285M|,14-04-2021 11:23:00,14-04-2021 11:23:00,|1010401006|,|18.22052018.2|,4260,|TAB|,|SUDINKES+5|,|00499/PO/XPO/04/2021|,|M04|,3848,,| |
|024040100415448241KD|,|TENOFOVIR 300 MG + EMTRICITABINE 200 MG TAB (EMTRIVA/TRUVADA) (HIV) DONASI|,|2021|,|024040100415448241KD2021D0286M|,14-04-2021 11:23:00,14-04-2021 11:23:00,|1010401002|,|020800101|,330,|TAB|,|SUDINKES+5|,|00499/PO/XPO/04/2021|,|M04|,4600,,| |
|024040100415448241KD|,|EFAVIRENZ 600 MG + LAMIVUDINE 300 MG + TENOFOVIR 300 MG (FDC TLE DEWASA) (HIV) DONASI|,|2021|,|024040100415448241KD2021D0287M|,14-04-2021 11:23:00,14-04-2021 11:23:00,|1010401006|,|18.22052018.1|,5670,|TAB|,|SUDINKES+5|,|00499/PO/XPO/04/2021|,|M04|,6800,,| |
|024040100415448241KD|,|DOLUTEGRAVIR (DTG)50 MG HIV DONASI|,|2021|,|024040100415448241KD2021D0288M|,14-04-2021 11:23:00,14-04-2021 11:23:00,|1010401002|,|020600110|,30,|TAB|,|SUDINKES+5|,|00499/PO/XPO/04/2021|,|M04|,1772.86,,| |
|024040100415448241KD|,|FDC TLD-TENOFOVIR LAMIVUDINE DOLUTEGRAVIR TERDIRI DARI TDF(300 MG) / 3TC(300 MG) / DTG(50 MG) HIV DONASI|,|2021|,|024040100415448241KD2021D0289M|,14-04-2021 11:23:00,14-04-2021 11:23:00,|1010401002|,|020600111|,1350,|TAB|,|SUDINKES+5|,|00499/PO/XPO/04/2021|,|M04|,2797.2,,| |
|024040100415448241KD|,|REMDESIVIR 100 MG INJ (REMDAC) (DONASI)|,|2021|,|024040100415448241KD2021D0290M|,14-04-2021 11:37:00,14-04-2021 11:37:00,|1010401002|,|182502221|,2400,|VIAL|,|SUDINKES+13|,|00504/PO/XPO/04/2021|,|M04|,129500,,| |
|024040100415448241KD|,|OKSIGEN LIQUID (O2)|,|2021|,|024040100415448241KD2021D0291M|,14-04-2021 11:39:19,14-04-2021 11:39:19,|1010401001|,|6.010.004|,3561,|LITER|,|PT ANEKA GAS INDUSTRI. TBK+2|,|00506/PO/PPO/04/2021|,|M02|,3630,,| |
|024040100415448241KD|,|CELLCLEAN AUTO 4 ML X 20|,|2021|,|024040100415448241KD2021D0292M|,14-04-2021 12:13:29,14-04-2021 12:13:29,|1010401001|,|30500311|,3,|BOX|,|PT.SABA INDOMEDIKA+2|,|00508/PO/PPO/04/2021|,|M02|,1485000,,| |
|024040100415448241KD|,|VASOPRESIN INJ 20 UI/ML (I.M./S.K.) (FARPRESIN)|,|2021|,|024040100415448241KD2021D0293M|,14-04-2021 12:40:42,14-04-2021 12:40:42,|1010401001|,|0211102016|,15,|AMP|,|PT. PARIT PADANG GLOBAL+2|,|00510/PO/PPO/04/2021|,|M02|,99000,,| |
|024040100415448241KD|,|AUTOCLAVE TAPE|,|2021|,|024040100415448241KD2021D0294M|,14-04-2021 13:35:00,14-04-2021 13:35:00,|1010401006|,|101.001|,1,|PCS|,|PT. MENSA BINASUKSES+8|,|00515/PO/XPO/04/2021|,|M06|,134750,,| |
|024040100415448241KD|,|EMBOLECTOMY SL 4 F|,|2021|,|024040100415448241KD2021D0295M|,14-04-2021 14:11:27,14-04-2021 14:11:27,|1010401006|,|020200388|,2,|PCS|,|PT. PELITA BIOMEDICAL+1|,|00517/PO/PPO/04/2021|,|M02|,1320000,,| |
|024040100415448241KD|,|EMBOLECTOMY SL 7F|,|2021|,|024040100415448241KD2021D0296M|,14-04-2021 14:18:40,14-04-2021 14:18:40,|1010401006|,|020200389|,1,|PCS|,|PT. PELITA BIOMEDICAL+1|,|00519/PO/PPO/04/2021|,|M02|,1320000,,| |
|024040100415448241KD|,|GLISERIL TRINITRAT KAPS 2.5 MG (NITROKAF RETARD)|,|2021|,|024040100415448241KD2021D0297M|,14-04-2021 14:23:41,14-04-2021 14:23:41,|1010401001|,|AN.891|,10000,|TABLET|,|PT KIMIA FARMA TRADING & DISTRIBUTION+1|,|00520/PO/PPO/04/2021|,|M02|,1640,,| |
|024040100415448241KD|,|OKSIGEN TABUNG 1M3 (O2)|,|2021|,|024040100415448241KD2021D0298M|,14-04-2021 14:25:30,14-04-2021 14:25:30,|1010401003|,|06114780|,21,|TABUNG|,|PT ANEKA GAS INDUSTRI. TBK+2|,|00522/PO/PPO/04/2021|,|M02|,20900,,| |
|024040100415448241KD|,|OKSIGEN TABUNG 2M3 (O2)|,|2021|,|024040100415448241KD2021D0299M|,14-04-2021 14:25:30,14-04-2021 14:25:30,|1010401003|,|06123510|,2,|TABUNG|,|PT ANEKA GAS INDUSTRI. TBK+2|,|00522/PO/PPO/04/2021|,|M02|,26400,,| |
|024040100415448241KD|,|KALSIUM HIDROGEN POSFAT 500 MG + KLOLEKALKIFEROL 133 IU TAB (CAVIT D3)|,|2021|,|024040100415448241KD2021D0300M|,14-04-2021 14:28:00,14-04-2021 14:28:00,|1010401002|,|TC.096|,200,|TABLET|,|PT. ANUGERAH PHARMINDO LESTARI+4|,|00525/PO/XPO/04/2021|,|M02|,2047.47,,| |
|024040100415448241KD|,|BISAKODIL SUP 10 MG (DULCOLAX)|,|2021|,|024040100415448241KD2021D0301M|,14-04-2021 14:28:00,14-04-2021 14:28:00,|1010401999|,|09010148.6|,50,|SUPP|,|PT. ANUGERAH PHARMINDO LESTARI+4|,|00525/PO/XPO/04/2021|,|M02|,18520.26,,| |
|024040100415448241KD|,|TABLET TAMBAH DARAH (SANGOBION)|,|2021|,|024040100415448241KD2021D0302M|,14-04-2021 14:28:00,14-04-2021 14:28:00,|1010401004|,|TS.100|,250,|CAPSUL|,|PT. ANUGERAH PHARMINDO LESTARI+4|,|00525/PO/XPO/04/2021|,|M02|,1302.85,,| |
|024040100415448241KD|,|EMBOLECTOMY SL 5F|,|2021|,|024040100415448241KD2021D0303M|,14-04-2021 14:39:56,14-04-2021 14:39:56,|1010401006|,|020200437|,1,|PCS|,|PT. PELITA BIOMEDICAL+1|,|00528/PO/PPO/04/2021|,|M02|,1320000,,| |
|024040100415448241KD|,|EMBOLECTOMY SL 6F|,|2021|,|024040100415448241KD2021D0304M|,14-04-2021 14:41:30,14-04-2021 14:41:30,|1010401006|,|020200438|,1,|PCS|,|PT. PELITA BIOMEDICAL+1|,|00530/PO/PPO/04/2021|,|M02|,1320000,,| |
|024040100415448241KD|,|ASIKLOVIR 200 MG (ACIFAR)|,|2021|,|024040100415448241KD2021D0305M|,14-04-2021 14:54:00,14-04-2021 14:54:00,|1010401002|,|022814421|,500,|TAB|,|PT. LAWSIM ZECHA+4|,|00533/PO/XPO/04/2021|,|M02|,539,,| |
|024040100415448241KD|,|ASIKLOVIR TAB 400 MG (ACIFAR)|,|2021|,|024040100415448241KD2021D0306M|,14-04-2021 14:54:00,14-04-2021 14:54:00,|1010401002|,|022814422|,300,|TAB|,|PT. LAWSIM ZECHA+4|,|00533/PO/XPO/04/2021|,|M02|,1063.33,,| |
|024040100415448241KD|,|SIPROFLOKSASIN TAB 500 MG|,|2021|,|024040100415448241KD2021D0307M|,14-04-2021 14:54:00,14-04-2021 14:54:00,|1010401002|,|2.040.027|,1000,|CAPSUL|,|PT. LAWSIM ZECHA+4|,|00533/PO/XPO/04/2021|,|M02|,495,,| |
|024040100415448241KD|,|SAFIL 5 / 0 HR 17 70 CM TAPER|,|2021|,|024040100415448241KD2021D0308M|,15-04-2021 08:39:00,15-04-2021 08:39:00,|1010401006|,|020200439|,12,|PCS|,|PT. DOS NI ROHA+8|,|00536/PO/XPO/04/2021|,|M06|,114826,,| |
|024040100415448241KD|,|MORFIN HCL 10 MG TABLET|,|2021|,|024040100415448241KD2021D0309M|,15-04-2021 08:52:28,15-04-2021 08:52:28,|1010401002|,|IM.170|,150,|TABLET|,|PT KIMIA FARMA TRADING & DISTRIBUTION+1|,|00538/PO/PPO/04/2021|,|M02|,1199,,| |
|024040100415448241KD|,|RANIBIZUMAB INJ 10 MG/ML (PATIZRA)|,|2021|,|024040100415448241KD2021D0310M|,15-04-2021 10:47:14,15-04-2021 10:47:14,|1010401006|,|012451003|,3,|AMP|,|PT. ANUGRAH ARGON MEDICA+1|,|00551/PO/PPO/04/2021|,|M02|,3840000,,| |
|024040100415448241KD|,|BISAKODIL SUP 10 MG (DULCOLAX)|,|2021|,|024040100415448241KD2021D0311M|,15-04-2021 10:48:00,15-04-2021 10:48:00,|1010401999|,|09010148.6|,100,|SUPP|,|PT. ANUGERAH PHARMINDO LESTARI+4|,|00554/PO/XPO/04/2021|,|M02|,18520.26,,| |
|024040100415448241KD|,|DECUBAL CR 20 G|,|2021|,|024040100415448241KD2021D0312M|,15-04-2021 10:48:00,15-04-2021 10:48:00,|1010401005|,|CD.025|,3,|TUBE|,|PT. ANUGERAH PHARMINDO LESTARI+4|,|00554/PO/XPO/04/2021|,|M02|,23958,,| |
|024040100415448241KD|,|TABLET TAMBAH DARAH (SANGOBION)|,|2021|,|024040100415448241KD2021D0313M|,15-04-2021 10:48:00,15-04-2021 10:48:00,|1010401004|,|TS.100|,500,|CAPSUL|,|PT. ANUGERAH PHARMINDO LESTARI+4|,|00554/PO/XPO/04/2021|,|M02|,1302.85,,| |
|024040100415448241KD|,|MEKOBALAMIN KAPS 500 MG (METHYCOBAL)|,|2021|,|024040100415448241KD2021D0314M|,15-04-2021 10:48:00,15-04-2021 10:48:00,|1010401004|,|TM.016|,100,|CAPSUL|,|PT. ANUGERAH PHARMINDO LESTARI+4|,|00554/PO/XPO/04/2021|,|M02|,3751.65,,| |
|024040100415448241KD|,|SALBUTAMOL TAB 2 MG (VENTOLIN)|,|2021|,|024040100415448241KD2021D0315M|,15-04-2021 10:48:00,15-04-2021 10:48:00,|1010401002|,|TV.023|,90,|TABLET|,|PT. ANUGERAH PHARMINDO LESTARI+4|,|00554/PO/XPO/04/2021|,|M02|,2427.92,,| |
|024040100415448241KD|,|ARDIUM TAB 500 MG|,|2021|,|024040100415448241KD2021D0316M|,15-04-2021 10:48:00,15-04-2021 10:48:00,|1010401002|,|TA.293|,120,|TABLET|,|PT. ANUGERAH PHARMINDO LESTARI+4|,|00554/PO/XPO/04/2021|,|M02|,7877.1,,| |
